event_number,number_hits,hit_1_chamber,hit_1_layer,hit_1_xleft,hit_1_xright,hit_2_chamber,hit_2_layer,hit_2_xleft,hit_2_xright,hit_3_chamber,hit_3_layer,hit_3_xleft,hit_3_xright,hit_4_chamber,hit_4_layer,hit_4_xleft,hit_4_xright,hit_5_chamber,hit_5_layer,hit_5_xleft,hit_5_xright,hit_6_chamber,hit_6_layer,hit_6_xleft,hit_6_xright,hit_7_chamber,hit_7_layer,hit_7_xleft,hit_7_xright,hit_8_chamber,hit_8_layer,hit_8_xleft,hit_8_xright,hit_9_chamber,hit_9_layer,hit_9_xleft,hit_9_xright,hit_10_chamber,hit_10_layer,hit_10_xleft,hit_10_xright,hit_11_chamber,hit_11_layer,hit_11_xleft,hit_11_xright,hit_12_chamber,hit_12_layer,hit_12_xleft,hit_12_xright,hit_13_chamber,hit_13_layer,hit_13_xleft,hit_13_xright,hit_14_chamber,hit_14_layer,hit_14_xleft,hit_14_xright,hit_15_chamber,hit_15_layer,hit_15_xleft,hit_15_xright,hit_16_chamber,hit_16_layer,hit_16_xleft,hit_16_xright,hit_17_chamber,hit_17_layer,hit_17_xleft,hit_17_xright,hit_18_chamber,hit_18_layer,hit_18_xleft,hit_18_xright,hit_19_chamber,hit_19_layer,hit_19_xleft,hit_19_xright,hit_20_chamber,hit_20_layer,hit_20_xleft,hit_20_xright,hit_21_chamber,hit_21_layer,hit_21_xleft,hit_21_xright,hit_22_chamber,hit_22_layer,hit_22_xleft,hit_22_xright,hit_23_chamber,hit_23_layer,hit_23_xleft,hit_23_xright,hit_24_chamber,hit_24_layer,hit_24_xleft,hit_24_xright,hit_25_chamber,hit_25_layer,hit_25_xleft,hit_25_xright,hit_26_chamber,hit_26_layer,hit_26_xleft,hit_26_xright,hit_27_chamber,hit_27_layer,hit_27_xleft,hit_27_xright,hit_28_chamber,hit_28_layer,hit_28_xleft,hit_28_xright,hit_29_chamber,hit_29_layer,hit_29_xleft,hit_29_xright,hit_30_chamber,hit_30_layer,hit_30_xleft,hit_30_xright,hit_31_chamber,hit_31_layer,hit_31_xleft,hit_31_xright,hit_32_chamber,hit_32_layer,hit_32_xleft,hit_32_xright,hit_33_chamber,hit_33_layer,hit_33_xleft,hit_33_xright,hit_34_chamber,hit_34_layer,hit_34_xleft,hit_34_xright,hit_35_chamber,hit_35_layer,hit_35_xleft,hit_35_xright,hit_36_chamber,hit_36_layer,hit_36_xleft,hit_36_xright,hit_37_chamber,hit_37_layer,hit_37_xleft,hit_37_xright,hit_38_chamber,hit_38_layer,hit_38_xleft,hit_38_xright,hit_39_chamber,hit_39_layer,hit_39_xleft,hit_39_xright,hit_40_chamber,hit_40_layer,hit_40_xleft,hit_40_xright,hit_41_chamber,hit_41_layer,hit_41_xleft,hit_41_xright,hit_42_chamber,hit_42_layer,hit_42_xleft,hit_42_xright,hit_43_chamber,hit_43_layer,hit_43_xleft,hit_43_xright,hit_44_chamber,hit_44_layer,hit_44_xleft,hit_44_xright,hit_45_chamber,hit_45_layer,hit_45_xleft,hit_45_xright,hit_46_chamber,hit_46_layer,hit_46_xleft,hit_46_xright,hit_47_chamber,hit_47_layer,hit_47_xleft,hit_47_xright,hit_48_chamber,hit_48_layer,hit_48_xleft,hit_48_xright,hit_49_chamber,hit_49_layer,hit_49_xleft,hit_49_xright,hit_50_chamber,hit_50_layer,hit_50_xleft,hit_50_xright,hit_51_chamber,hit_51_layer,hit_51_xleft,hit_51_xright,hit_52_chamber,hit_52_layer,hit_52_xleft,hit_52_xright,hit_53_chamber,hit_53_layer,hit_53_xleft,hit_53_xright,hit_54_chamber,hit_54_layer,hit_54_xleft,hit_54_xright,hit_55_chamber,hit_55_layer,hit_55_xleft,hit_55_xright,hit_56_chamber,hit_56_layer,hit_56_xleft,hit_56_xright,hit_57_chamber,hit_57_layer,hit_57_xleft,hit_57_xright,hit_58_chamber,hit_58_layer,hit_58_xleft,hit_58_xright,hit_59_chamber,hit_59_layer,hit_59_xleft,hit_59_xright,hit_60_chamber,hit_60_layer,hit_60_xleft,hit_60_xright,hit_61_chamber,hit_61_layer,hit_61_xleft,hit_61_xright,hit_62_chamber,hit_62_layer,hit_62_xleft,hit_62_xright,hit_63_chamber,hit_63_layer,hit_63_xleft,hit_63_xright,hit_64_chamber,hit_64_layer,hit_64_xleft,hit_64_xright,hit_65_chamber,hit_65_layer,hit_65_xleft,hit_65_xright,hit_66_chamber,hit_66_layer,hit_66_xleft,hit_66_xright,hit_67_chamber,hit_67_layer,hit_67_xleft,hit_67_xright,hit_68_chamber,hit_68_layer,hit_68_xleft,hit_68_xright,hit_69_chamber,hit_69_layer,hit_69_xleft,hit_69_xright,hit_70_chamber,hit_70_layer,hit_70_xleft,hit_70_xright,hit_71_chamber,hit_71_layer,hit_71_xleft,hit_71_xright,hit_72_chamber,hit_72_layer,hit_72_xleft,hit_72_xright,hit_73_chamber,hit_73_layer,hit_73_xleft,hit_73_xright,hit_74_chamber,hit_74_layer,hit_74_xleft,hit_74_xright,hit_75_chamber,hit_75_layer,hit_75_xleft,hit_75_xright,hit_76_chamber,hit_76_layer,hit_76_xleft,hit_76_xright,hit_77_chamber,hit_77_layer,hit_77_xleft,hit_77_xright,hit_78_chamber,hit_78_layer,hit_78_xleft,hit_78_xright
4350.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4352.0,9.0,3.0,3.0,19.81,22.19,3.0,2.0,460.9,463.1,3.0,4.0,35.69,48.31,3.0,4.0,451.1,472.9,3.0,3.0,11.01,30.99,3.0,2.0,34.21,49.79,3.0,3.0,426.5,455.5,3.0,1.0,467.6,498.4,3.0,1.0,7.961,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353.0,7.0,1.0,4.0,660.1,683.9,1.0,3.0,631.8,670.2,3.0,2.0,167.1,168.9,3.0,3.0,137.3,156.7,3.0,4.0,166.9,169.1,3.0,1.0,178.7,199.3,3.0,2.0,155.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4354.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4355.0,9.0,2.0,2.0,245.2,258.8,2.0,3.0,219.8,242.2,2.0,4.0,240.8,263.2,2.0,1.0,213.9,248.1,3.0,1.0,60.86,65.14,3.0,2.0,79.35,88.65,3.0,4.0,76.35,91.65,3.0,3.0,47.22,78.78,3.0,2.0,71.41,96.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4356.0,48.0,2.0,3.0,482.0,484.0,2.0,3.0,103.9,106.1,2.0,1.0,565.9,568.1,2.0,2.0,333.9,338.1,2.0,3.0,61.31,64.69,2.0,3.0,395.5,402.5,2.0,1.0,99.05,111.0,2.0,4.0,540.5,551.5,2.0,3.0,266.9,279.1,2.0,2.0,71.18,96.82,2.0,2.0,418.5,421.5,2.0,3.0,180.9,197.1,2.0,1.0,470.0,496.0,2.0,4.0,238.0,266.0,2.0,3.0,557.2,576.8,2.0,1.0,299.3,330.7,2.0,4.0,365.0,391.0,2.0,4.0,72.13,95.87,2.0,1.0,431.2,450.8,2.0,4.0,156.1,179.9,2.0,2.0,489.0,519.0,2.0,2.0,231.7,272.3,2.0,2.0,531.9,560.1,2.0,3.0,302.8,327.2,2.0,1.0,338.4,375.6,2.0,4.0,107.0,145.0,3.0,1.0,144.3,149.7,3.0,3.0,62.7,63.3,3.0,2.0,167.7,168.3,3.0,1.0,104.4,105.6,3.0,4.0,165.1,170.9,3.0,4.0,82.4,85.6,3.0,3.0,104.4,105.6,3.0,3.0,187.1,190.9,3.0,2.0,125.6,126.4,3.0,2.0,200.5,219.5,3.0,1.0,6.838,35.16,3.0,4.0,123.4,128.6,3.0,2.0,38.02,45.98,3.0,1.0,177.9,200.1,3.0,1.0,129.4,164.6,3.0,3.0,134.2,159.8,3.0,3.0,4.461,37.54,3.0,4.0,40.4,43.6,3.0,1.0,61.94,64.06,3.0,2.0,78.86,89.14,3.0,2.0,27.52,56.48,3.0,4.0,23.93,60.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4357.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359.0,15.0,2.0,3.0,182.1,195.9,2.0,1.0,179.2,198.8,2.0,2.0,197.9,222.1,2.0,4.0,194.4,225.6,3.0,1.0,15.95,26.05,3.0,1.0,100.0,110.0,3.0,2.0,82.13,85.87,3.0,3.0,102.1,107.9,3.0,3.0,16.35,25.65,3.0,4.0,82.85,85.15,3.0,3.0,87.47,122.5,3.0,1.0,5.267,36.73,3.0,4.0,33.63,50.37,3.0,3.0,43.36,82.64,3.0,2.0,65.89,102.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360.0,4.0,1.0,2.0,619.2,640.8,1.0,1.0,637.7,664.3,1.0,3.0,643.4,658.6,1.0,4.0,613.0,647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363.0,8.0,2.0,1.0,60.33,65.67,2.0,3.0,61.54,64.46,2.0,2.0,65.93,102.1,2.0,4.0,64.99,103.0,3.0,3.0,16.44,25.56,3.0,1.0,14.87,27.13,3.0,2.0,27.12,56.88,3.0,4.0,25.5,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365.0,10.0,2.0,3.0,103.3,106.7,2.0,2.0,83.21,84.79,2.0,4.0,83.3,84.7,2.0,3.0,42.96,83.04,2.0,3.0,90.93,119.1,3.0,2.0,38.34,45.66,3.0,4.0,39.95,44.05,3.0,2.0,30.35,53.65,3.0,1.0,46.86,79.14,3.0,3.0,44.62,81.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366.0,20.0,2.0,3.0,227.3,234.7,2.0,1.0,269.2,276.8,2.0,1.0,20.3,21.7,2.0,3.0,141.9,152.1,2.0,2.0,250.5,253.5,2.0,2.0,288.7,299.3,2.0,1.0,138.6,155.4,2.0,1.0,216.3,245.7,2.0,4.0,282.6,305.4,2.0,2.0,109.9,142.1,2.0,1.0,259.0,287.0,2.0,4.0,109.2,142.8,2.0,3.0,260.8,285.2,3.0,1.0,17.83,24.17,3.0,3.0,20.66,21.34,3.0,3.0,54.54,71.46,3.0,2.0,75.9,92.1,3.0,1.0,47.27,78.73,3.0,4.0,68.72,99.28,3.0,4.0,23.44,60.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367.0,4.0,3.0,3.0,607.8,610.2,3.0,2.0,617.2,642.8,3.0,4.0,571.9,604.1,3.0,1.0,594.6,623.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373.0,25.0,2.0,2.0,330.0,342.0,2.0,3.0,95.86,114.1,2.0,2.0,162.5,173.5,2.0,4.0,325.7,346.3,2.0,2.0,76.3,91.7,2.0,1.0,180.9,197.1,2.0,1.0,297.9,332.1,2.0,4.0,67.42,100.6,2.0,3.0,174.1,203.9,2.0,3.0,301.3,328.7,3.0,1.0,17.83,24.17,3.0,1.0,99.05,111.0,3.0,2.0,164.2,171.8,3.0,3.0,650.2,651.8,3.0,3.0,12.76,29.24,3.0,3.0,103.7,106.3,3.0,1.0,641.1,660.9,3.0,3.0,59.02,66.98,3.0,1.0,183.6,194.4,3.0,4.0,72.67,95.33,3.0,3.0,88.15,121.9,3.0,4.0,31.97,52.03,3.0,4.0,159.8,176.2,3.0,1.0,52.97,73.03,3.0,2.0,107.5,144.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374.0,20.0,0.0,3.0,17.34,24.66,2.0,1.0,55.03,70.97,2.0,3.0,58.17,67.83,2.0,2.0,26.99,57.01,2.0,4.0,23.93,60.07,3.0,1.0,271.9,274.1,3.0,4.0,161.2,174.8,3.0,3.0,10.61,31.39,3.0,3.0,272.4,273.6,3.0,4.0,32.28,51.72,3.0,1.0,138.4,155.6,3.0,3.0,180.7,197.3,3.0,2.0,245.1,258.9,3.0,3.0,134.6,159.4,3.0,2.0,203.0,217.0,3.0,4.0,249.0,255.0,3.0,4.0,194.9,225.1,3.0,3.0,260.6,285.4,3.0,3.0,218.3,243.7,3.0,2.0,232.7,271.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375.0,8.0,2.0,2.0,204.2,215.8,2.0,3.0,175.8,202.2,2.0,4.0,201.9,218.1,2.0,1.0,173.9,204.1,3.0,4.0,116.1,135.9,3.0,1.0,140.0,154.0,3.0,3.0,137.6,156.4,3.0,2.0,113.8,138.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4377.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
